Kurixalus idiootocus
Dichorragia nesimachus formosanus
Tartessus ferrugineus
Sieboldius deflexus
Athyma perius
Pseudopoda
Luisia
Paragymnopleurus
Mecistocephalus
Campsosternus watanabei
Panesthia
Phegopteris decursive-pinnata
Lindera communis
Goodyera reticulata
Taeniophyllum glandulosum
Oberonia japonica
Gastrochilus retrocallus
Sambucus javanica
Rubus buergeri
Notobitus meleagris
Chondracris rosea
Toxeus magnus
Phyllomimus sinicus
Leptaulax formosanus
Aegosoma sinicum
Litocerus
Spirobolus formosae
Ceropria induta
Acalolepta flocculata
Lucanus formosanus
Campsosternus mirabilis
Tiarodes venenatus
Pteris dispar
Bulbophyllum drymoglossum
Phyllothelys cornutus
Lilium formosanum
Eudocima okurai
Tropidia nipponica
Erythrodes
Entoria
Dodonaea viscosa
Campsosternus
Trachelospermum
Dendrobium falconeri
Lacconectus formosanus
Carabus sauteri
Goodyera rubicunda
Thismia huangii
Planaeschna risi
Goodyera velutina
Neolucanus maximus vendli
Curculionoidea
Chrysomelinae
Sphenocorynes
Lonchodidae
Platycladus
Badnavirus
Traulia
Potentilla hebiichigo
Lantana camara
Pentas
Stachytarpheta jamaicensis
Randia aculeata
Buddleja asiatica
Polypodiodes formosana
Deparia petersenii
Eupatorium tashiroi
Dicranopteris linearis
Causonis corniculata
Hydrangea viburnoides
Nekemias cantoniensis
Whytockia sasakii
Clematis tashiroi
Achyranthes
Dioscorea cirrhosa
Bidens alba
Pieris japonica taiwanensis
Rhododendron formosanum
Puhuaea sequax
Diplopterygium glaucum
Ficus sarmentosa nipponica
Rhus chinensis roxburghii
Elatostema lineolatum
Rubus wallichianus
Gaultheria leucocarpa cumingiana
Pinopsida
Elaphoglossum marginatum
Acer serrulatum
Lycopodiopsida
Lysionotus pauciflorus pauciflorus
Diplazium laxifrons
Diplazium dilatatum
Davallia trichomanoides
Asplenium normale normale
Plantago
Ranunculus silerifolius
Tripterospermum taiwanense
Histiopteris incisa
Leucobryum
Heteropoda pingtungensis
Curcuma longa
Blumea
Utricularia striatula
Plagiochasma
Triadica sebifera
Callirhipis formosana
Aceraius grandis
Argiope perforata
Acosmeryx formosana
Tricyrtis formosana glandosa
Titanotrichum oldhamii
Cyanthillium cinereum
Onychium japonicum
Siamspinops formosensis
Scutigeridae
Melanitis
Aix galericulata
Protohermes costalis
Ambulyx sericeipennis
Erebus ephesperis
Epipomponia nawai
Macrosemia matsumurai
Basidiomycota
Campanicola
Mantispinae
Xylinada annulipes
Pseudozizeeria maha okinawana
Orchidaceae
Epidendroideae
Dendrobium sanseiense
Cymbidium dayanum
Calanthe
Habenaria ciliolaris
Theopompa ophthalmica
Cheirotonus formosanus
Plagiopholis styani
Oreocryptophis porphyraceus kawakamii
Eurya
Ruellia simplex
Fraxinus insularis
Magnolia champaca
Burmannia itoana
Picea morrisonicola
Menippus hsuehleeae
Phlegmariurus phlegmaria
Strobilanthes cusia
Salvia nipponica formosana
Odontochilus lanceolatus
Lyriothemis flava
Neozirta eidmanni
Necrophila cyaneocephala
Dianthus
Salvia
Plantago asiatica
Woodwardia unigemmata
Smilax bracteata verruculosa
Ptychanthus striatus
Sedum actinocarpum
Machilus thunbergii
Eriobotrya deflexa
Pteridium aquilinum wightianum
Pinus
Asplenium
Pseudognaphalium affine
Osmolindsaea odorata
Pinus morrisonicola
Palhinhaea cernua
Rubus corchorifolius
Asplenium antiquum
Alsophila spinulosa
Marsdenia formosana
Tripterospermum
Cladia
Reboulia hemisphaerica
Stauntonia obovatifoliola
Selaginella involvens
Humulus scandens
Blechnum orientale
Lophiris
Tradescantia pallida
Portulaca grandiflora
Bougainvillea × buttiana
Phoenicurus fuliginosus
Nymphalinae
Chilasa
Prioneris thestylis
Graphium doson
Coprinopsis
Bipalium nobile
Tachycines asynamorus
Cyrtophora ikomosanensis
Polydesmida
Haemadipsa rjukjuana
Gordioidea
Papilio polytes
Trabala vishnou guttata
Pazala
Saigona
Hynobius fucus
Neoitamus
Amanita aureofloccosa
Squamata
Otus spilocephalus
Tipula holoserica
Hirundo rustica
Sternorrhyncha
Muntiacus reevesi micrurus
Cyrestis thyodamas
Andocamaria
Salix kusanoi
Mitrastemon yamamotoi
Baccha maculata
Curculio
Cheirostylis liukiuensis
Ixodida
Gasteracantha sauteri
Pernis ptilorhynchus
Alnus formosana
Diplazium incomptum
Neolitsea variabillima
Pyracantha
Trifolium repens
Melaleuca viminalis
Paulownia tomentosa
Rhododendron indicum
Pyrrosia lingua
Glechoma grandis
Smilax
Paulownia
Callerya
Melastomataceae
Rubus
Oenanthe javanica
Trichosanthes
Neolitsea sericea
Daphniphyllum himalaense
Symplocos cochinchinensis laurina
Myrsine seguinii
Parthenocissus tricuspidata
Ficus erecta beecheyana
Lepisoreae
Paris polyphylla
Gleicheniaceae
Viola
Pilea angulata
Elatostema cyrtandrifolium
Malpighiales
Zingiberaceae
Lamiaceae
Rhododendron
Hypopterygium
Bryopsida
Menegazzia terebrata
Meteoriaceae
Ficus sarmentosa
Hypsipetes leucocephalus nigerrimus
Marumba cristata bukaiana
Polistes rothneyi
Gametis forticula
Motacilla alba leucopsis
Dicaeum ignipectus formosum
Manulea hokopo
Sabactiopus sauteri
Timandra stueningi
Periacma
Callambulyx tatarinovii
Eoophyla conjunctalis
Drynaria roosii
Ficus vaccinioides
Balanophora harlandii
Calanthe davidii
Pterorhinus poecilorhynchus
Helicia formosana
Fukienogomphus prometheus
Satyrium tanakai
Biancaea decapetala
Dichrocephala integrifolia
Poa annua
Pyrrosia linearifolia
Scutellaria indica
Phyllothelys werneri
Millettia pachycarpa
Dendrobium chryseum
Polypedates braueri
Alcis taiwanovariegata
Diarsia
Acolutha pictaria imbecilla
Callopistria
Nacna splendens
Batracharta divisa
Tiracola aureata
Diplopoda
Menidini
Alleculinae
Gallerucida singularis
Dianemobius
Hygrophoraceae
Chiagosnius
Creatonotos transiens
Toxicodendron succedaneum
Cinnamomum insularimontanum
Cornus macrophylla
Turpinia formosana
Lepidagathis formosensis
Styrax suberifolius
Lysimachia ardisioides
Rubus swinhoei
Hydrocotyle
Rhododendron mariesii
Viola nagasawae
Neanotis formosana
Heterotropa
Rhomborhina formosana
Chrysoglossum ornatum
Tainia cordifolia
Gastrodia gracilis
Callambulyx tatarinovii formosana
Epobeidia tigrata maxima
Xenohammus bimaculatus
Heteroptera
Psacothea hilaris
Aceraius
Huperzia serrata
Stenochiinae
Ceratocombidae
Damnacanthus indicus
Arisaema taiwanense
Hygrocybe miniata
Aphananthe aspera
Triuncina brunnea
Luxiaria mitorrhaphes
Hypena
Scopula
Theretra
Ourapteryx
Lassaba parvalbidaria
Thinopteryx nebulosa
Chrysomelidae
Rhododendron nakaharae
Agrosteomela chinensis
Melolontha
