date,lat,lon,scientific_name,common_name,iconic_taxon_name,taxon_id,river
2022/2/12 00:00,24.75341369,121.6342072,Solanum pseudocapsicum,瑪瑙珠 珊瑚豆 玉珊瑚,Plantae,169078,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Ageratum houstonianum,熊耳草,Plantae,120944,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Callitriche,水馬齒屬,Plantae,58096,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Viola inconspicua,長萼堇菜,Plantae,448245,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Crassocephalum crepidioides,野茼蒿,Plantae,160957,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Bothriospermum zeylanicum,柔弱斑種草,Plantae,437564,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Zehneria guamensis,黑果馬㼎兒,Plantae,549373,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Helicina,大蝸牛亞目(旋蝸牛亞目),Mollusca,781349,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Oenanthe javanica,水芹菜,Plantae,359175,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Ranunculus,毛茛屬,Plantae,48230,CuKeng
2022/2/12 00:00,24.75341369,121.6342072,Oenanthe javanica,水芹菜,Plantae,359175,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Justicia procumbens,爵床,Plantae,354064,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Aphis nerii,夾竹桃蚜,Insecta,71154,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Oxyopidae,貓蛛科,Arachnida,83843,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Elatostema lineolatum,冷清草,Plantae,713641,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Haematoloecha,赤獵蝽屬,Insecta,333837,CuKeng
2022/2/12 00:00,24.75335522,121.6345505,Solanum pseudocapsicum,瑪瑙珠 珊瑚豆 玉珊瑚,Plantae,169078,CuKeng
2021/3/9 00:00,24.84728833,121.5582083,Machilus thunbergii,豬腳楠,Plantae,341952,NanShi
2022/2/15 00:00,24.54681167,121.5079633,Dennstaedtia scandens,刺柄碗蕨,Plantae,707062,TuChang
2022/2/13 00:00,24.85356413,121.5066176,Zhangixalus prasinatus,翡翠樹蛙,Amphibia,923298,NanShi
2017/7/13 00:00,24.85101638,121.4978052,Satsuma sphaeroconus,橡實蝸牛,Mollusca,773298,NanShi
2018/10/21 00:00,24.6273939,121.41558,Ixodida,真蜱目,Arachnida,51672,SanGuang
2021/8/23 00:00,24.64980651,121.448633,Gasteracantha sauteri,梭德氏棘蛛,Arachnida,503706,SanGuang
2020/7/25 00:00,24.61484595,121.3949953,Mecistocephalus,長頭地蜈蚣屬,Animalia,434536,SanGuang
2020/6/2 00:00,24.61147658,121.5194189,Scolopendridae,蜈蚣科,Animalia,53764,FanFan
2020/8/14 00:00,24.49968847,121.5371918,Asilinae,食蟲虻亞科,Insecta,326683,TianGou
2020/4/10 00:00,24.66094801,121.5650118,Siler cupreus,藍翠蛛,Arachnida,358360,SongLuo
2020/4/10 00:00,24.67560945,121.5387509,Ptocasius strupifer,毛垛兜跳蛛,Arachnida,450532,SongLuo
2021/8/12 00:00,24.87513811,121.5344313,Duttaphrynus melanostictus,黑眶蟾蜍,Amphibia,62345,NanShi
2017/7/3 00:00,24.82444146,121.5375933,Nidirana adenopleura,腹斑蛙,Amphibia,717558,NanShi
2017/5/27 00:00,24.85563394,121.5360366,Nidirana adenopleura,腹斑蛙,Amphibia,717558,NanShi
2019/6/9 00:00,24.62315502,121.5159029,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,FanFan
2020/5/16 00:00,24.62832156,121.5087834,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,FanFan
2017/6/29 00:00,24.88037951,121.5430873,Odorrana swinhoana,斯文豪氏赤蛙,Amphibia,66264,NanShi
2019/5/17 00:00,24.70605477,121.5443836,Rana sauteri,梭德氏赤蛙,Amphibia,134967,NanShi
2018/9/23 00:00,24.62900108,121.48655,Rana sauteri,梭德氏赤蛙,Amphibia,134967,FanFan
2017/5/29 00:00,24.89034729,121.5507813,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,NanShi
2017/7/11 00:00,24.84236545,121.5318754,Kurixalus idiootocus,面天樹蛙,Amphibia,26651,NanShi
2022/2/18 00:00,24.497724,121.5350318,Elaeagnus,胡頹子屬,Plantae,64696,TianGou
2022/2/18 00:00,24.497724,121.5350318,Tanaoctenia haliaria,綠翅茶班尺蛾,Insecta,244237,TianGou
2022/2/18 00:00,24.497724,121.5350318,Viola formosana,台灣菫菜,Plantae,606314,TianGou
2022/2/18 00:00,24.497724,121.5350318,Magnoliopsida,木蘭綱,Plantae,47124,TianGou
2022/2/18 00:00,24.497724,121.5350318,Viola arcuata,如意草,Plantae,496520,TianGou
2022/2/18 00:00,24.497724,121.5350318,Viola adenothrix,喜岩堇菜,Plantae,745977,TianGou
2021/5/8 00:00,24.75595328,121.593275,Sphenomorphus indicus,印度蜓蜥,Reptilia,37541,CuKeng
2021/5/8 00:00,24.7556917,121.5944552,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,CuKeng
2021/5/8 00:00,24.7561156,121.5967397,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,CuKeng
2021/5/8 00:00,24.75738954,121.5975065,Petaurista lena,台灣白面鼯鼠,Mammalia,1279890,CuKeng
2021/5/8 00:00,24.7577732,121.5990514,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,CuKeng
2021/5/8 00:00,24.75857881,121.5993275,Kurixalus eiffingeri,艾氏樹蛙,Amphibia,26652,CuKeng
2021/5/8 00:00,24.75684461,121.5925255,Petaurista grandis,臺灣大赤鼯鼠,Mammalia,1279886,CuKeng
2021/5/8 00:00,24.75694361,121.5923266,Petaurista grandis,臺灣大赤鼯鼠,Mammalia,1279886,CuKeng
2021/5/8 00:00,24.75704417,121.5924781,Petaurista grandis,臺灣大赤鼯鼠,Mammalia,1279886,CuKeng
2021/5/8 00:00,24.75676652,121.5929868,Lymantriinae,毒蛾亞科,Insecta,48847,CuKeng
2021/5/9 00:00,24.75895862,121.5919783,Elaphe carinata,王錦蛇,Reptilia,30217,CuKeng
2021/5/9 00:00,24.61699387,121.4519369,Pernis ptilorhynchus,蜂鷹,Aves,144458,SanGuang
2020/9/10 00:00,24.85349949,121.5096788,Zhangixalus prasinatus,翡翠樹蛙,Amphibia,923298,NanShi
2022/2/20 00:00,24.83364486,121.5257568,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,NanShi
2022/2/20 00:00,24.830492,121.526474,Magnoliopsida,木蘭綱,Plantae,47124,NanShi
2022/2/20 00:00,24.83364486,121.5257568,Deparia petersenii,假蹄蓋蕨,Plantae,364009,NanShi
2020/4/2 00:00,24.73600083,121.6208521,Accipiter trivirgatus formosae,鳳頭蒼鷹(台灣亞種),Aves,629440,CuKeng
2020/9/25 00:00,24.85731549,121.5368882,Spilornis cheela,大冠鷲,Aves,5158,NanShi
2021/8/23 00:00,24.66441412,121.539816,Aix galericulata,鴛鴦,Aves,7106,SongLuo
2021/1/17 00:00,24.72766741,121.6205829,Actitis hypoleucos,磯鷸,Aves,3978,CuKeng
2019/11/24 00:00,24.76617349,121.6085805,Tringa glareola,鷹斑鷸,Aves,3888,CuKeng
2021/2/7 00:00,24.8442326,121.5549469,Hydrocotyle batrachium,台灣天胡荽,Plantae,1155078,NanShi
2020/2/22 00:00,24.67947638,121.5237554,Cinclus pallasii,河烏,Aves,7642,FanFan
2020/4/16 00:00,24.85029126,121.5210735,Prinia flaviventris,灰頭鷦鶯,Aves,7716,NanShi
2020/9/25 00:00,24.82210005,121.5483209,Urocissa caerulea,台灣藍鵲,Aves,8415,NanShi
2021/8/23 00:00,24.65866787,121.5070407,Alcippe morrisonia,繡眼畫眉,Aves,518144,FanFan
2020/2/22 00:00,24.63710675,121.5061829,Phoenicurus fuliginosus,鉛色水鶇,Aves,145068,FanFan
2021/2/22 00:00,24.67855519,121.5016559,Machlolophus holsti,黃山雀,Aves,513967,FanFan
2022/2/22 00:00,24.5570369,121.4997722,Turpinia formosana,山香圓,Plantae,1346229,TuChang
2020/7/21 00:00,24.8459331,121.4963099,Gracupica nigricollis,黑領椋鳥,Aves,145098,NanShi
2020/4/15 00:00,24.86195507,121.5515178,Pomatorhinus musicus,小彎嘴,Aves,73269,NanShi
2022/2/21 00:00,24.88446667,121.5401783,Neojurtina typica,秀蝽,Insecta,568331,NanShi
2004/1/3 00:00,24.85181985,121.5581375,Aphyllorchis montana,山林無葉蘭,Plantae,737228,NanShi
2004/1/3 00:00,24.8482877,121.5574926,Bolbitis laxireticulata,疏網實蕨,Plantae,852502,NanShi
2004/1/3 00:00,24.84846437,121.5573651,Bolbitis appendiculata,刺蕨,Plantae,138035,NanShi
2004/1/3 00:00,24.84827411,121.557198,Tectaria kusukusensis,高士佛三叉蕨,Plantae,1064367,NanShi
2004/1/3 00:00,24.84469703,121.5580819,Callistopteris apiifolia,毛桿蕨,Plantae,340701,NanShi
2004/1/3 00:00,24.8447167,121.5579532,Grypothrix parishii,羽葉新月蕨,Plantae,1405210,NanShi
2004/1/3 00:00,24.84460032,121.5580819,Hymenasplenium apogamum,無配膜葉鐵角蕨,Plantae,988719,NanShi
2004/1/3 00:00,24.82528431,121.5525535,Angiopteris somae,臺灣原始觀音座蓮,Plantae,707173,NanShi
2004/1/3 00:00,24.84432821,121.5568374,Angiopteris itoi,伊藤氏原始觀音座蓮,Plantae,1002020,NanShi
2004/1/3 00:00,24.8444061,121.5583394,Pteris cadieri,卡氏鳳尾蕨,Plantae,736281,NanShi
2004/1/3 00:00,24.8444061,121.5577815,Pteris dimorpha,二形鳳尾蕨,Plantae,736278,NanShi
2022/2/26 00:00,24.83879697,121.558033,Arisaema ringens,申跋,Plantae,416184,NanShi
2021/3/9 00:00,24.83916667,121.5591667,Persicaria chinensis,火炭母,Plantae,204375,NanShi
2022/2/26 00:00,24.83979487,121.5527823,Liparis cordifolia,心葉羊耳蒜,Plantae,701971,NanShi
2021/8/21 00:00,24.83900833,121.5360861,Solanum capsicoides,癲茄,Plantae,169055,NanShi
2021/8/21 00:00,24.84000278,121.5380583,Begonia formosana,水鴨腳秋海棠,Plantae,569622,NanShi
2021/8/21 00:00,24.83997778,121.5380583,Actinidia callosa,硬齒獼猴桃,Plantae,856008,NanShi
2021/8/21 00:00,24.83924167,121.5364889,Begonia longifolia,圓果秋海棠,Plantae,737364,NanShi
2021/8/21 00:00,24.83902222,121.5361083,Tricyrtis formosana,臺灣油點草,Plantae,452309,NanShi
2021/8/21 00:00,24.83992222,121.5376389,Drymaria cordata,荷蓮豆草,Plantae,48556,NanShi
2020/7/24 00:00,24.81073506,121.5110451,Psilopogon nuchalis,五色鳥,Aves,367544,NanShi
2021/8/23 00:00,24.67351009,121.5593505,Tachybaptus ruficollis,小鸊鷉,Aves,4237,SongLuo
2020/10/4 00:00,24.68970651,121.5409397,Strix leptogrammica,褐林鴞,Aves,19922,SongLuo
2020/8/24 00:00,24.64911601,121.4201481,Niviventer coninga,刺鼠,Mammalia,74776,SanGuang
2020/4/10 00:00,24.6577615,121.4754569,Pseudosoriculus fumidus,臺灣長尾鼩,Mammalia,1370694,FanFan
2021/8/23 00:00,24.64191467,121.5071143,Urva urva formosana,棕簑貓,Mammalia,1272237,FanFan
2021/8/23 00:00,24.6479624,121.4904504,Muntiacus reevesi micrurus,臺灣山羌,Mammalia,776831,FanFan
2022/2/27 00:00,24.64951071,121.5192444,Lophura swinhoii,藍腹鷴,Aves,1094,FanFan
2022/2/27 00:00,24.544922,121.541291,Timomenus,喬球螋屬,Insecta,334886,TianGou
2020/10/15 00:00,24.82805556,121.5258333,Reynoutria multiflora,臺灣何首烏,Plantae,914501,NanShi
2021/3/9 00:00,24.83784,121.5601567,Reynoutria multiflora,臺灣何首烏,Plantae,914501,NanShi
2022/2/27 00:00,24.88225833,121.5363783,Begonia longifolia,圓果秋海棠,Plantae,737364,NanShi
2022/2/27 00:00,24.88137,121.535575,Orchidaceae,蘭科,Plantae,47217,NanShi
2022/2/27 00:00,24.881425,121.5356617,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,NanShi
2022/2/27 00:00,24.82558611,121.5340472,Turpinia formosana,山香圓,Plantae,1346229,NanShi
2022/2/27 00:00,24.83384444,121.5507889,Oreocnide pedunculata,長梗紫麻,Plantae,569167,NanShi
2022/2/27 00:00,24.83925278,121.5540611,Pteris wallichiana,瓦氏鳳尾蕨,Plantae,565431,NanShi
2022/2/28 00:00,24.84740522,121.5511416,Rhododendron × pulchrum,錦繡杜鵑,Plantae,343885,NanShi
2022/2/28 00:00,24.77889829,121.499835,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,NanShi
2022/2/28 00:00,24.77465833,121.4995283,Mazus fauriei,佛氏通泉草,Plantae,607647,NanShi
2022/2/28 00:00,24.77472167,121.5003367,Rhapis,棕竹屬,Plantae,272942,NanShi
2022/2/28 00:00,24.778502,121.499621,Zehneria guamensis,黑果馬㼎兒,Plantae,549373,NanShi
2022/2/28 00:00,24.83014585,121.5238064,Hypochrosis baenzigeri,吸淚斑尺蛾,Insecta,705917,NanShi
2022/2/27 00:00,24.82808798,121.5295899,Lymantriinae,毒蛾亞科,Insecta,48847,NanShi
2022/2/27 00:00,24.82751348,121.53231,Tipula holoserica,嫘祖大蚊,Insecta,715359,NanShi
2015/11/28 00:00,24.67661528,121.3992408,Alnus formosana,台灣赤楊,Plantae,437254,SanGuang
2022/2/26 00:00,24.45679167,121.3797,Magnoliopsida,木蘭綱,Plantae,47124,FuBuEr
2022/2/26 00:00,24.454955,121.3779,Damnacanthus indicus,伏牛花,Plantae,701273,FuBuEr
2022/2/26 00:00,24.4547,121.3775783,Litsea cubeba formosana,毛山胡椒,Plantae,1161209,FuBuEr
2022/2/26 00:00,24.451555,121.3639217,Mniaceae,提燈苔科 (提燈蘚科),Plantae,49393,FuBuEr
2022/2/26 00:00,24.454275,121.36753,Fungi,真菌,Fungi,47170,FuBuEr
2022/2/26 00:00,24.453955,121.3728417,Fatsia polycarpa,臺灣八角金盤,Plantae,192378,FuBuEr
2022/2/26 00:00,24.45373333,121.3739083,Oudemansiella,奧德蘑屬,Fungi,55965,FuBuEr
2022/2/26 00:00,24.45388,121.37552,Rosaceae,薔薇科,Plantae,47148,FuBuEr
2022/2/26 00:00,24.45477167,121.3776383,Sarcandra glabra,草珊瑚,Plantae,425184,FuBuEr
2022/2/26 00:00,24.45673,121.379425,Machilus thunbergii,豬腳楠,Plantae,341952,FuBuEr
2022/2/26 00:00,24.45687167,121.3800283,Litsea acuminata,長葉木薑子,Plantae,791709,FuBuEr
2022/2/26 00:00,24.71819471,121.5570907,Aix galericulata,鴛鴦,Aves,7106,NanShi
2022/3/1 00:00,24.86102572,121.55549,Corvus macrorhynchos,巨嘴鴉,Aves,8026,NanShi
2022/2/26 00:00,24.7589905,121.5891991,Tachybaptus ruficollis,小鸊鷉,Aves,4237,CuKeng
2020/10/15 00:00,24.82917333,121.52802,Debregeasia orientalis,水麻,Plantae,544429,NanShi
2021/3/9 00:00,24.84425087,121.5592097,Debregeasia orientalis,水麻,Plantae,544429,NanShi
2021/3/9 00:00,24.840925,121.55824,Debregeasia orientalis,水麻,Plantae,544429,NanShi
2021/3/9 00:00,24.84237667,121.5581567,Boehmeria formosana,臺灣苧麻,Plantae,764815,NanShi
2021/3/9 00:00,24.83787167,121.55931,Boehmeria formosana,臺灣苧麻,Plantae,764815,NanShi
2019/3/12 00:00,24.833735,121.5257683,Elatostema lineolatum,冷清草,Plantae,713641,NanShi
2021/3/9 00:00,24.83938333,121.557835,Oreocnide pedunculata,長梗紫麻,Plantae,569167,NanShi
2004/2/11 00:00,24.77610813,121.5151212,Elatostema parvum,絨莖樓梯草,Plantae,711664,NanShi
2004/2/11 00:00,24.77665414,121.515207,Pteris pseudowulaiensis,擬烏來鳳尾蕨,Plantae,1265703,NanShi
2004/2/11 00:00,24.77634242,121.5150353,Antrophyum obovatum,車前蕨,Plantae,138230,NanShi
2004/2/11 00:00,24.77681,121.5151641,Zeuxine reflexa,阿里山線柱蘭,Plantae,1163989,NanShi
2004/2/11 00:00,24.77642035,121.5153143,Crepidomanes,假脈蕨屬,Plantae,142390,NanShi
2022/2/25 00:00,24.85175,121.536995,Lepidoptera,鱗翅目,Insecta,47157,NanShi
2022/3/5 00:00,24.82240311,121.5166061,Nageia nagi,竹柏,Plantae,135904,NanShi
2019/3/12 00:00,24.8274225,121.5266144,Procris laevigata,烏來麻,Plantae,923666,NanShi
2021/3/9 00:00,24.84336167,121.5597067,Pilea aquarum,短角冷水麻,Plantae,789403,NanShi
2022/3/5 00:00,24.86290833,121.5466217,Alstonia scholaris,糖膠樹,Plantae,189179,NanShi
2022/3/5 00:00,24.86257,121.5464467,Perixera,褐姬尺蛾屬,Insecta,199571,NanShi
2021/8/20 00:00,24.78113667,121.5034633,Aeschynanthus acuminatus,長果藤,Plantae,183254,NanShi
2021/8/20 00:00,24.82175,121.517555,Bredia oldhamii,金石榴,Plantae,857941,NanShi
2022/3/5 00:00,24.86192,121.5465083,Hylarana latouchii,闊褶蛙,Amphibia,65592,NanShi
2021/8/20 00:00,24.77632833,121.51455,Dischidia formosana,風不動/臺灣眼樹蓮,Plantae,707995,NanShi
2022/2/12 00:00,24.86047,121.54978,Meliosma rhoifolia,山豬肉,Plantae,735022,NanShi
2021/8/20 00:00,24.77624667,121.515145,Millettia pachycarpa,臺灣魚藤,Plantae,559362,NanShi
2022/2/12 00:00,24.86047,121.54978,Symplocos cochinchinensis laurina,山豬肝,Plantae,369704,NanShi
2021/3/28 00:00,24.840705,121.5372467,Cyclocodon lancifolius,臺灣土黨參,Plantae,736412,NanShi
2021/8/20 00:00,24.82175,121.517555,Lasianthus,雞屎樹屬,Plantae,133463,NanShi
2021/8/20 00:00,24.82175,121.517555,Angiospermae,被子植物,Plantae,47125,NanShi
2021/8/20 00:00,24.82175,121.517555,Disporum kawakamii,臺灣寶鐸花,Plantae,736449,NanShi
2022/3/6 00:00,24.86278333,121.5470367,Mazus fauriei,佛氏通泉草,Plantae,607647,NanShi
2022/2/17 00:00,24.78294523,121.6201561,Solanum torvum,水茄,Plantae,63694,CuKeng
2022/2/17 00:00,24.75958407,121.624691,Zhangixalus taipeianus,臺北樹蛙,Amphibia,923300,CuKeng
2022/3/6 00:00,24.86862859,121.5465253,Saurauia tristyla oldhamii,水冬瓜,Plantae,527542,NanShi
2022/3/6 00:00,24.884505,121.5457917,Urceola rosea,酸藤 (酸葉膠藤),Plantae,556427,NanShi
2022/3/6 00:00,24.88447,121.5400917,Lagriini, ,Insecta,510301,NanShi
2022/3/6 00:00,24.88424167,121.53923,Amantis nawai,名和異跳螳,Insecta,358079,NanShi
2022/3/6 00:00,24.884445,121.5385367,Begonia semperflorens-cultorum,四季秋海棠,Plantae,380721,NanShi
2022/3/6 00:00,24.88268333,121.5405967,Dioryx swinhoei,斯文豪氏帶管蝸牛,Mollusca,549691,NanShi
2022/3/6 00:00,24.88449667,121.545775,Ludioschema, ,Insecta,547539,NanShi
2022/3/6 00:00,24.88266333,121.5406283,Epilachna maculicollis,苧麻十星瓢蟲,Insecta,887765,NanShi
2022/3/6 00:00,24.88338333,121.5425033,Hyposidra infixaria,黃鉤尺蛾  (陰鉤翅尺蛾),Insecta,209610,NanShi
2022/3/6 00:00,24.88406167,121.5395367,Gametis forticula formosana,臺灣小綠花金龜,Insecta,552977,NanShi
2022/3/6 00:00,24.88451167,121.54007,Notata parva,後褐斑苔蛾,Insecta,736129,NanShi
2022/3/6 00:00,24.81722732,121.5110631,Bibionidae,毛蚊科,Insecta,56097,NanShi
2022/3/6 00:00,24.83668866,121.5615707,Lepidoptera,鱗翅目,Insecta,47157,NanShi
2022/3/6 00:00,24.85470969,121.5505977,Miltochrista,艷苔蛾屬,Insecta,83727,NanShi
2022/3/6 00:00,24.80735774,121.525715,Metaemene atrigutta,姬胡麻斑裳蛾,Insecta,243616,NanShi
2022/3/6 00:00,24.89477886,121.5435825,Erebidae,裳蛾科,Insecta,121850,NanShi
2022/3/6 00:00,24.80037692,121.5004492,Lepidoptera,鱗翅目,Insecta,47157,NanShi
2022/3/6 00:00,24.8641374,121.5392911,Pterophoridae,羽蛾科,Insecta,47404,NanShi
2022/3/6 00:00,24.89777872,121.5579222,Erebidae,裳蛾科,Insecta,121850,NanShi
2022/3/6 00:00,24.87253553,121.5483195,Uraniidae,燕蛾科,Insecta,122401,NanShi
2022/3/6 00:00,24.81228579,121.5289379,Lepidoptera,鱗翅目,Insecta,47157,NanShi
2022/3/6 00:00,24.862725,121.5471583,Morphosphaera,球螢金花蟲屬,Insecta,466981,NanShi
2022/3/6 00:00,24.84833721,121.555027,Lepidoptera,鱗翅目,Insecta,47157,NanShi
2022/3/6 00:00,24.84445657,121.4994359,Eoophyla,斑水螟屬,Insecta,124801,NanShi
2004/12/20 00:00,24.83179782,121.5267363,Pilea angulata,長柄冷水麻,Plantae,733261,NanShi
2022/3/7 00:00,24.75052746,121.6403761,Reduviidae,獵蝽科,Insecta,48959,CuKeng
2022/3/7 00:00,24.75071241,121.6401228,Dactylispa,窄頸鐵甲蟲屬,Insecta,549504,CuKeng
2022/3/7 00:00,24.74850801,121.64131,Macropes major,大巨股長蝽,Insecta,938534,CuKeng
2004/2/21 00:00,24.85649855,121.5556345,Pyrus,梨屬,Plantae,58736,NanShi
2004/2/21 00:00,24.85297124,121.5574808,Litsea cubeba formosana,毛山胡椒,Plantae,1161209,NanShi
2004/2/21 00:00,24.85300094,121.55746,Dioscorea cirrhosa,裡白葉薯榔,Plantae,467955,NanShi
2022/3/8 00:00,24.8384257,121.5351229,Solanum capsicoides,癲茄,Plantae,169055,NanShi
2022/3/8 00:00,24.83334021,121.5254792,Drymaria cordata,荷蓮豆草,Plantae,48556,NanShi
2022/3/8 00:00,24.77482496,121.5026121,Pycnonotus sinensis,白頭鵯,Aves,14621,NanShi
2022/3/7 00:00,24.74840693,121.6413489,Gea,佳蛛屬,Arachnida,172518,CuKeng
2006/10/29 00:00,24.84667032,121.5392412,Mitrastemon yamamotoi kanehirai,菱形奴草,Plantae,469686,NanShi
2022/2/9 00:00,24.65783301,121.5119575,Lophura swinhoii,藍腹鷴,Aves,1094,FanFan
2022/3/10 00:00,24.64251804,121.4450112,Veronica persica,阿拉伯婆婆納,Plantae,55666,SanGuang
2022/3/10 00:00,24.75178333,121.6403283,Cairina moschata domestica,疣鼻棲鴨,Aves,204094,CuKeng
2022/3/10 00:00,24.74718833,121.6400617,Petaurista lena,台灣白面鼯鼠,Mammalia,1279890,CuKeng
2022/3/9 00:00,24.65411667,121.5625383,Gymnanthemum amygdalinum,南非葉 (扁桃斑鳩菊),Plantae,427768,SongLuo
2022/3/10 00:00,24.62217898,121.4345755,Diplazium incomptum,翅柄雙蓋蕨,Plantae,708252,SanGuang
2022/3/9 00:00,24.65406167,121.562355,Machilus thunbergii,豬腳楠,Plantae,341952,SongLuo
2022/3/9 00:00,24.653995,121.5624167,Pseudognaphalium affine,鼠麴草,Plantae,357436,SongLuo
2022/3/9 00:00,24.65407833,121.5623333,Noctuoidea,夜蛾總科,Insecta,47607,SongLuo
2022/3/9 00:00,24.65403667,121.5623783,Hydrangea chinensis,華八仙(華南分布),Plantae,905567,SongLuo
2022/3/11 00:00,24.83497462,121.5265806,Miltochrista arcuata,短梯紋艷苔蛾,Insecta,985194,NanShi
2022/3/11 00:00,24.83484286,121.5263732,Lagria formosensis,蓬萊擬金花蟲,Insecta,713424,NanShi
2022/3/11 00:00,24.83472215,121.5263529,Brunia, ,Insecta,125961,NanShi
2022/3/11 00:00,24.8344312,121.5264708,Limoniidae,沼大蚊科,Insecta,47992,NanShi
2022/3/11 00:00,24.83446897,121.5263635,Rubus rosifolius,刺莓,Plantae,83524,NanShi
2022/3/11 00:00,24.83419413,121.5259914,Euproctis taiwana,臺灣黃毒蛾,Insecta,423549,NanShi
2022/3/11 00:00,24.8322968,121.5257101,Turpinia formosana,山香圓,Plantae,1346229,NanShi
2022/3/11 00:00,24.8279236,121.5246893,Euproctis taiwana,臺灣黃毒蛾,Insecta,423549,NanShi
2022/3/11 00:00,24.82896856,121.5294295,Clematis crassifolia,厚葉鐵線蓮,Plantae,705592,NanShi
2022/3/11 00:00,24.83278423,121.5288966,Macaca cyclopis,臺灣獼猴,Mammalia,43450,NanShi
2022/3/11 00:00,24.83282949,121.5286985,Uncaria hirsuta,臺灣鉤藤,Plantae,556431,NanShi
2022/3/11 00:00,24.83485081,121.5270444,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,NanShi
2022/3/11 00:00,24.83509244,121.5271254,Limnonectes fujianensis,福建大頭蛙,Amphibia,25935,NanShi
2022/3/11 00:00,24.83659047,121.5278342,Leucauge celebesiana,西里銀腹蛛,Arachnida,81539,NanShi
2022/3/11 00:00,24.8352964,121.5270429,Chrysaeglia magnifica,閃光苔蛾,Insecta,125972,NanShi
2022/3/11 00:00,24.83514263,121.5268206,Salticidae,跳蛛科,Arachnida,48139,NanShi
2022/3/11 00:00,24.83497253,121.5266266,Harmonia dimidiata,紅肩瓢蟲,Insecta,320355,NanShi
